Object-Oriented Code Metric-Based Refactoring Opportunities Identification Approaches: Analysis,I. Bassey; N. Dladlu; B. Ele,"2016 4th Intl Conf on Applied Computing and Information Technology/3rd Intl Conf on Computational Science/Intelligence and Applied Informatics/1st Intl Conf on Big Data, Cloud Computing, Data Science & Engineering (ACIT-CSII-BCD)",2016,"This paper presents analysis of existing empirical studies of software metric-based refactorings opportunities identification (ROI) for object-oriented (OO) software systems. We carried out a comprehensive analysis on sixteen (16) primary studies to identify the state-of-the-practice in ROI, focusing on their operations, refactoring activities, programming languages and the impact on software quality. The analysis results show that ROI approaches were designed for either a single refactoring activity or couple of them. Additionally, move method and extract class refactoring were the most refactorings activities performed on OO software systems. Also, OO metrics played an indispensable role in both opportunity detection and refactoring decisions. With the obtained results, we recommend the development of a generic ROI approach that is capable of identifying opportunities for all refactoring activities as well as suggesting the appropriate refactoring operations to apply.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7916960
Using structural and semantic metrics to improve class cohesion,A. De Lucia; R. Oliveto; L. Vorraro,2008 IEEE International Conference on Software Maintenance,2008,"Several refactoring methods have been proposed in the literature to improve the cohesion of classes. Very often, refactoring operations are guided by cohesion metrics based on the structural information of the source code, such as attribute references in methods. In this paper we present a novel approach to guide the extract class refactoring (M. Fowler, 1999), taking into account structural and semantic cohesion metrics. The proposed approach has been evaluated in a case study conducted on JHotDraw, an open source software system. The achieved results revealed that the performance achieved with the proposed approach significantly outperforms the results achieved with methods considering only structural or semantic information. The proposed approach has also been integrated in the Eclipse platform.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4658051
Look Ahead! Revealing Complete Composite Refactorings and their Smelliness Effects,A. C. Bibiano; W. K. G. AssunÃ§Ã£o; D. Coutinho; K. Santos; V. Soares; R. Gheyi; A. Garcia; B. Fonseca; M. Ribeiro; D. Oliveira; C. Barbosa; J. L. Marques; A. Oliveira,2021 IEEE International Conference on Software Maintenance and Evolution (ICSME),2021,"Recent studies have revealed that developers often apply composite refactorings (or, simply, composites). A composite consists of two or more interrelated refactorings applied together. Previous studies investigated the effect of composites on code smells. A composite is considered â€œcompleteâ€ whenever it completely removes one target code smell. They proposed descriptions of complete composites with recommendations to remove certain code smell types, such as Long Methods and Feature Envies. These studies also present different recommendations to remove the same code smell type. However, these studies: (i) are limited to composites only consisting of a small subset of Fowler's refactoring types, (ii) do not detail the scenarios in which each recommendation can be applied to remove the code smell, and (iii) fail in reporting possible side effects of the described composites, such as adversely introducing certain smell types. This paper aims to cover these limitations by performing a systematic analysis of 618 complete composites on removing four common smell types identified in 20 software projects. Our results indicated that: (i) 64% complete composites consisted of refactoring types not covered by existing descriptions of complete composites, and (ii) 36% complete composites formed by Extract Methods can introduce Feature Envies and Intensive Couplings. This information is not documented by existing descriptions, and it can alert developers about alternatives to remove Feature Envy, mainly in methods that are fully envious. These results suggest existing descriptions of complete composites should be either revisited or enhanced to explicitly highlight known side effects. We present a catalog of composites with details about side effects, recommendations to remove or minimize them, and some scenarios in which each recommendation can be applied to remove the code smell. Our catalog can be useful to improve existing tooling support for refactorings, such as IDEs, informing about possible side effects when refactorings are composed.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9609218
Using Software Metrics to detect Temporary Field code smell,R. Gupta; S. K. Singh,"2020 10th International Conference on Cloud Computing, Data Science & Engineering (Confluence)",2020,"Code smell is a characteristic of the source code which indicates some serious problem in the code which might affect the quality of the source code. There exists a list of 22 code smells as defined by Martin Fowler. But all these code smells have not been worked upon. Temporary field code smell is one of them, which has not been considered for its detection and refactoring. In this paper, we have reconstructed a motivating example of object oriented JAVA code that indicates the impact of code smell and need to remove temporary field based on metrics and rules.We have proposed a method to detect temporary field code smell based on software metrics derived from data flow and control flow graphs. We also proposed the process of refactoring the code to improve the maintainability. Analysis of results has shown that NFM, NMN, NCF metrics can help to detect Temporary field code smell. Extract class is more appropriate refactoring technique than parameter passing to remove Temporary Field code smell.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9058138
Identification of Move Method Refactoring Opportunities,N. Tsantalis; A. Chatzigeorgiou,IEEE Transactions on Software Engineering,2009,"Placement of attributes/methods within classes in an object-oriented system is usually guided by conceptual criteria and aided by appropriate metrics. Moving state and behavior between classes can help reduce coupling and increase cohesion, but it is nontrivial to identify where such refactorings should be applied. In this paper, we propose a methodology for the identification of Move Method refactoring opportunities that constitute a way for solving many common feature envy bad smells. An algorithm that employs the notion of distance between system entities (attributes/methods) and classes extracts a list of behavior-preserving refactorings based on the examination of a set of preconditions. In practice, a software system may exhibit such problems in many different places. Therefore, our approach measures the effect of all refactoring suggestions based on a novel entity placement metric that quantifies how well entities have been placed in system classes. The proposed methodology can be regarded as a semi-automatic approach since the designer will eventually decide whether a suggested refactoring should be applied or not based on conceptual or other design quality criteria. The evaluation of the proposed approach has been performed considering qualitative, metric, conceptual, and efficiency aspects of the suggested refactorings in a number of open-source projects.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4752842
Research on Detecting and Validating Design Pattern Instances from Source Code,W. Li; G. Chen; J. Pan,2012 International Conference on Computer Science and Service System,2012,"Identifying design patterns from source code is one of the most promising methods for improving software maintainability, reusing experience and facilitating software refactoring. In this paper, an approach that combines static and dynamic analysis on detecting design patterns from java source code is presented. Static structure analysis of identifying pattern instances is illustrated. Especially, to improve the detecting precision, multiplicity analysis of object creation is executed to validate creational pattern candidates and dynamic analysis which is the process of monitoring sequence of method calls in pattern candidates and judging if it is consistent to the expected pattern behavior is executed to validate behavior pattern candidates. After the validation of behavior candidates, those instances belong to patterns which have similar structure but different behavior are distinguished successfully. Finally, a tool of extracting design pattern from java source code is implemented and the feasibility of this approach is verified through the results of applying it on an open source software.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6394614
Generating Refactoring Proposals to Remove Clones from Automated System Tests,B. Hauptmann; S. Eder; M. Junker; E. Juergens; V. Woinke,2015 IEEE 23rd International Conference on Program Comprehension,2015,"Automated system tests often have many clones, which make them complex to understand and costly to maintain. Unfortunately, removing clones is challenging as there are numerous possibilities of how to refactor them to reuse components such as subroutines. Additionally, clones often overlap partly which makes it particularly difficult to decide which parts to extract. If done wrongly, reuse potential is not leveraged optimally and structures between tests and reuse components will become unnecessarily complex. We present a method to support test engineers in extracting overlapping clones. Using grammar inference algorithms, we generate a refactoring proposal that demonstrates test engineers how overlapping clones can be extracted. Furthermore, we visualize the generated refactoring proposal to make it easily understandable for test engineers. An industrial case study demonstrates that our approach helps test engineers to gain information of the reuse potential of test suites and guides them to perform refactorings.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7181438
A New Clone Group Mapping Algorithm for Extracting Clone Genealogy on Multi-version Software,M. Ci; X. -h. Su; T. -t. Wang; P. -j. Ma,"2013 Third International Conference on Instrumentation, Measurement, Computer, Communication and Control",2013,"Research on code clone evolution is very hot, and it can contribute to the investigation of the characteristics, the maintenance, the refactoring, and the harmfulness evaluation of code clones. In clone evolution research, extracting clone genealogies is the key technique, and mapping clone groups between neighboring software versions is a thorny issue for extracting clone genealogies. The efficiency and robustness of the current method are not satisfactory. To address this problem, this paper presents a new clone group mapping algorithm in order to extract the clone genealogy. The algorithm takes NICAD's results as input, and describes the information of code clones with CRD, and maps the clone groups as well as the clone fragments according to the CRD matching level, the location overlapping rate and if necessary the text similarity rate. We evaluate our method on three software systems of different size and written in different languages. The results show that our method works well in clone group mapping under various circumstances, and it also can as a reliable foundation for constructing clone genealogies.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6840579
The Scent of a Smell: An Extensive Comparison Between Textual and Structural Smells,F. Palomba; A. Panichella; A. Zaidman; R. Oliveto; A. De Lucia,IEEE Transactions on Software Engineering,2018,"Code smells are symptoms of poor design or implementation choices that have a negative effect on several aspects of software maintenance and evolution, such as program comprehension or change- and fault-proneness. This is why researchers have spent a lot of effort on devising methods that help developers to automatically detect them in source code. Almost all the techniques presented in literature are based on the analysis of structural properties extracted from source code, although alternative sources of information (e.g., textual analysis) for code smell detection have also been recently investigated. Nevertheless, some studies have indicated that code smells detected by existing tools based on the analysis of structural properties are generally ignored (and thus not refactored) by the developers. In this paper, we aim at understanding whether code smells detected using textual analysis are perceived and refactored by developers in the same or different way than code smells detected through structural analysis. To this aim, we set up two different experiments. We have first carried out a software repository mining study to analyze how developers act on textually or structurally detected code smells. Subsequently, we have conducted a user study with industrial developers and quality experts in order to qualitatively analyze how they perceive code smells identified using the two different sources of information. Results indicate that textually detected code smells are easier to identify and for this reason they are considered easier to refactor with respect to code smells detected using structural properties. On the other hand, the latter are often perceived as more severe, but more difficult to exactly identify and remove.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8038053
APIEvolutionMiner: Keeping API evolution under control,A. Hora; A. Etien; N. Anquetil; S. Ducasse; M. T. Valente,"2014 Software Evolution Week - IEEE Conference on Software Maintenance, Reengineering, and Reverse Engineering (CSMR-WCRE)",2014,"During software evolution, source code is constantly refactored. In real-world migrations, many methods in the newer version are not present in the old version (e.g.,60% of the methods in Eclipse 2.0 were not in version 1.0). This requires changes to be consistently applied to reflect the new API and avoid further maintenance problems. In this paper, we propose a tool to extract rules by monitoring API changes applied in source code during system evolution. In this process, changes are mined at revision level in code history. Our tool focuses on mining invocation changes to keep track of how they are evolving. We also provide three case studies in order to evaluate the tool.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6747209
Cohesion-Driven Decomposition of Service Interfaces without Access to Source Code,D. Athanasopoulos; A. V. Zarras; G. Miskos; V. Issarny; P. Vassiliadis,IEEE Transactions on Services Computing,2015,"Software cohesion concerns the degree to which the elements of a module belong together. Cohesive software is easier to understand, test and maintain. In the context of service-oriented development, cohesion refers to the degree to which the operations of a service interface belong together. In the state of the art, software cohesion is improved based on refactoring methods that rely on information, extracted from the software implementation. This is a main limitation towards using these methods in the case of web services: web services do not expose their implementation; instead all that they export is the web service interface specification. To deal with this problem, we propose an approach that enables the cohesion-driven decomposition of service interfaces, without information on how the services are implemented. Our approach progressively decomposes a given service interface into more cohesive interfaces; the backbone of the approach is a suite of cohesion metrics that rely on information, extracted solely from the specification of the service interface. We validate the approach in 22 real-world services, provided by Amazon and Yahoo. We assess the effectiveness of the proposed approach, concerning the cohesion improvement, and the number of interfaces that result from the decomposition of the examined interfaces. Moreover, we show the usefulness of the approach in a user study, where developers assessed the quality of the produced interfaces.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6763104
Mining Association Rules to Facilitate Structural Recovery,W. Ren,2012 IEEE 36th Annual Computer Software and Applications Conference Workshops,2012,"In order to facilitate software maintenance, data mining techniques such as clustering and association rule mining can be used for extracting meaningful information from source code. Although in the past the techniques have been employed in independent or combinatorial ways for various maintenance activities, none of them combines dynamic information and visualization method to assist structural analysis. In this paper, we present a solution for enhancing the recovery process. First, execution traces are obtained using dynamic analysis and result matrices mapping between traces and method calls involved in the traces are generated. Based on the obtained matrices, clustering algorithm is applied to product an initial system structure, and association rule mining technique is also applied to build the associations among the clusters. Second, the obtained dynamic dependences based the analysis are demonstrated using visualization, in which software entities and associations are represented as nodes and edges, respectively. Thus the relations among clusters can be depicted, which are helpful for evaluating clustering quality and conducting potential refactoring. Through applying the approach on an actual application system, initial analysis is presented and the execution results can be used to guide further research work.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6341587
The Proposal of Model Transformation Support Method Based on Model Editing Operation History,N. Wada; Y. Noyori; H. Washizaki; Y. Fukazawa; H. Kanuka; H. Ohbayashi,2019 IEEE 8th Global Conference on Consumer Electronics (GCCE),2019,"Model Transformation is the tools of Model-driven development which realize the automation of model tasks (e.g. Refactoring, Modification). However, the tasks of model transformation require highly skills to create transformation rules. This makes it difficult for developers to work with models. In this paper, we propose a transformation support method to extract transformation rules based on the operation history of model editing by sequential pattern mining. Through the application of this proposal to simple case study, Model Division Pattern was generated as reusable pattern.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9015299
Codingâ„¢: Development Task Visualization for SW Code Comprehension,T. Kim; S. Kim; D. Ryu,2021 Working Conference on Software Visualization (VISSOFT),2021,"In a software development project, a developer tends to use the â€˜diffâ€™ view of the version control system (VCS) to understand development tasks such as fixing bugs, adding new features, and refactoring. However, the view only shows the difference of resources between the recent and previous versions in a commit, without providing any information about associated updates for completing a specific task. This causes a developer to spend a lot of time understanding development tasks, especially in the project where source code should be shared throughout team members. In order to handle this issue, we propose a novel tool Coding Time-Machine, in short Codingâ„¢, that automatically identifies and visualizes development tasks and their associated task elements (e.g., class and method). Codingâ„¢ extracts development tasks composed of task elements and causal relationships between them in a commit and facilitates one to compare the recent version of a code to the previous for each task. In addition, it allows one to navigate tasks of all commits in the code repository so that a developer feels like carrying out the time-travel of the coding activities in the software development project. For the evaluation, we measured the performance of tasks extracted from Codingâ„¢ for eight open-source Java projects, and obtained 0.87 of precision and 0.88 of recall. Also, we surveyed the usefulness of our tool for 20 participants, 80% of participants thought that showing tasks and their associated elements in a commit helps one to comprehend source code, and all participants responded that showing tasks in a chronicle way facilitates one to understand coding activities.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9604827
Exploring Paraphrasing Techniques on Formal Language for Generating Semantics Preserving Source Code Transformations,A. J. Stein; L. Kapllani; S. Mancoridis; R. Greenstadt,2020 IEEE 14th International Conference on Semantic Computing (ICSC),2020,"Automatically identifying and generating equivalent semantic content to a word, phrase, or sentence is an important part of natural language processing (NLP). The research done so far in paraphrases in NLP has been focused exclusively on textual data, but has significant potential if it is applied to formal languages like source code. In this paper, we present a novel technique for generating source code transformations via the use of paraphrases. We explore how to extract and validate source code paraphrases. The transformations can be used for stylometry tasks and processes like refactoring. A machine learning method of identifying valid transformations has the advantage of avoiding the generation of transformations by hand and is more likely to have more valid transformations. Our dataset is comprised by 27,300 C++ source code files, consisting of 273topics each with 10 parallel files. This generates approximately152,000 paraphrases. Of these paraphrases, 11% yield valid code transformations. We then train a random forest classifier that can identify valid transformations with 83% accuracy. In this paper we also discuss some of the observed relationships betweenlinked paraphrase transformations. We depict the relationshipsthat emerge between alternative equivalent code transformationsin a graph formalism.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9031503
Feature Envy Detection based on Bi-LSTM with Self-Attention Mechanism,H. Wang; J. Liu; J. Kang; W. Yin; H. Sun; H. Wang,"2020 IEEE Intl Conf on Parallel & Distributed Processing with Applications, Big Data & Cloud Computing, Sustainable Computing & Communications, Social Computing & Networking (ISPA/BDCloud/SocialCom/SustainCom)",2020,"Code Smell refers to suboptimal or harmful structures in the source code that may impede the maintainability of software. It serves as an effective way to detect refactoring opportunities. As the most prevailing smell, Feature Envy and its detection has been deeply explored for many years, which produces massive automated detection methods. Nevertheless, the heuristic-based approach cannot reach a satisfying level, and the machine learning approach still needs further optimization. Recent advances in deep learning inspire the birth of deep learning based approach. In this paper, we define a simpler distance metric as numerical feature and we collect class name and method name as text feature. Then we leverage Bidirectional Long-Short Term Memory (Bi-LSTM) Network with self-attention mechanism to extract semantic distance information in the text part, and we adopt embedding technology to enhance the structure distance information in the numerical part. Combined with the two sophisticatedly designed modules and the final classification module, a more reliable and accurate model is presented. Experimental results on seven open-source Java projects show that our model significantly outperforms existing methods.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9444004
Extracting Candidates of Microservices from Monolithic Application Code,M. Kamimura; K. Yano; T. Hatano; A. Matsuo,2018 25th Asia-Pacific Software Engineering Conference (APSEC),2018,"Technology that facilitates rapid modification of existing business applications is necessary and it has been reported that making the system more adaptable to change is the strongest driver for legacy system modernization. There has been considerable interest in service-oriented architectures or microservices which enables the system to be quickly changed. Refactoring and, in particular, re-modularization operations can be performed to repair the design of a software system. Various approaches have been proposed to support developers during the re-modularization of a software system. The common problem in these efforts is to identify from monolithic applications the candidates of microservices, i.e., the programs or data that can be turned into cohesive, standalone services; this is a tedious manual effort that requires analyzing many dimensions of software architecture views and often heavily relies on the experience and expertise of the expert performing the extraction. To solve this problem, we developed a method that identifies the candidates of microservices from the source code by using software clustering algorithm SArF with the relation of ""program groups"" and ""data"" which we defined. Our method also visualizes the extracted candidates to show the relationship between extracted candidates and the whole structure. The candidates and visualization help the developers to capture the overview of the whole system and facilitated a dialogue with customers. We report two case studies to evaluate our results in which we applied our method to an open source application and an industrial application with our results reviewed by developers.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8719439
Suggesting Extract Class Refactoring Opportunities by Measuring Strength of Method Interactions,G. Pappalardo; E. Tramontana,2013 20th Asia-Pacific Software Engineering Conference (APSEC),2013,"For improving the modularity of a large software system, metrics can be valuable to help finding refactoring opportunities for classes. We define a novel metric that is intended to suggest how closely connected are the elements of a class. The metric characterises the strength of the coupling between methods of a class, based on invocations and the size of the parameters involved, as well as attribute accesses. The assessment of the strength of interactions turns out to be valuable in providing an indication on the possible changes that classes need to become more modular and prone to be reused. According to the computed metric and the assessment of system-wide relationships between classes, we are able to suggest Extract Class refactoring opportunities. The capability of the proposed approach to evaluate object-oriented systems is demonstrated by analysing a large software system.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6754362
Common Agile Practices in Software Processes,J. F. Abrantes; G. H. Travassos,2011 International Symposium on Empirical Software Engineering and Measurement,2011,"Objective: to investigate studies about software processes looking for practices which can be used to obtain agility in software processes. Method: A systematic review including seven search engines was executed in Feb/2010. To apply the defined criteria to select papers and extract information regarding working practices bringing agility to software processes. Results: from 6696 retrieved papers, 441 were selected to support the identification of 236 occurrences of 51 distinct practices associated with the concept of agility. Their descriptions were deeply analyzed and consolidated. After discarding those which appeared in the technical literature in a small amount of papers, 17 agile practices were identified. Conclusion: although further studies are necessary to evaluate the efficacy of these 17 agile practices, 12 of them have been more commonly approached in the software projects and could be primarily considered: test driven development, continuous integration, pair programming, planning game, onsite customer, collective code ownership, small releases, metaphor, refactoring, sustainable pace, simple design and coding standards.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6092587
A Novel Tree-based Neural Network for Android Code Smells Detection,J. Yu; C. Mao; X. Ye,"2021 IEEE 21st International Conference on Software Quality, Reliability and Security (QRS)",2021,"The quality of mobile applications has received broad attention due to the booming development of mobile devices. Detection of Android code smells to refactor codes is an effective way to eliminate potential risks of applications. Besides traditional methods based on manually selected features, deep learning models provide an additional perspective of detection solutions. Though deep learning models are dispensed with artificial decisions, the paucity of dedicated datasets in Android code smells. The inadequate embedded syntax and semantics information acquired from source codes by token-based neural networks become new challenges. These obstacles will seriously affect the prediction performance of models. This paper put forward ACS-TNN, a novel Tree-based Neural Network approach for Android Code Smells detection. ACS-TNN took advantage of RvNN and LSTM while introducing ASTs for the first time in order to retain maximum semantic and structural information for extracting features of source codes. We constructed a dataset from practical open-source Android projects and labeled Java files data with popular Android code smells. The dataset would help researchers to train and test their deep learning models. Numerous experiments were conducted to investigate the prediction performance of ACS-TNN. The conclusions were that compared with two state-of-the-art token-based deep neural networks and another natural language tree-based model, ACS-TNN gained the best prediction performance. Further, ACS-TNN and our dataset are conducive to the maintenance of mobile applications.",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9724832
